Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,"Town Hall Meeting Survey
Informed Consent

Hello Chico Student:

The following online survey is part of an important university study on how to improve students' experiences at the Town Hall Meeting. It will take approximately 5-10 minutes to complete.

Taking part in this research is completely voluntary. If you choose to participate in this research, it is very important that you answer the questions as thoughtfully and frankly as possible. All your answers will be kept strictly confidential. You can stop participating at any time without penalty to your grade.
We also emphasize that you will NOT be penalized if you choose to omit answers to some questions on the survey. To record your answers, you must proceed all the way through the end of the survey, even if you choose to omit answers to some questions. In addition, proceeding to the very end of the survey will remove any survey response information from the screen on your computer/device, protecting your privacy. 

Your student ID is being collected so we can match your responses to other important university programs (U-Course, Town Hall Meeting, Great Debate) and demographic information. IDs may be used for statistical analysis alongside other data such as GPA, retention, and graduation rates. Again, your answers are strictly confidential, and we are bound by the rules of this University to maintain this confidentiality. Your information collected as part of this research will be stored on a password-protected computer in a locked office within the First-Year Experience Program office and on a protected server that is located behind a secure firewall at the University Office for Institutional Research. You must be 18 years of age or older to take this survey.

Thank you for filling out this survey as completely and honestly as you can. We are asking you to do this because we value your experience and ideas about how to improve students' experiences here at Chico State.

If you'd like more information about this project, contact the First-Year Experience office at fye@csuchico.edu or (530) 898-3705.","Student ID Number: 
This information is required so that you receive credit for completing this survey. 

Please enter your 9-digit student ID number.",Please re-enter your 9-digit student ID number.,"Demographic Data:
This data will help Undergraduate Studies, First-Year Experience, and the POLS department to better understand student populations as they are now, where they've been, and where they're headed.  This information is a powerful tool for tracking change over time, uncovering the needs and strengths of our student population, and will help guide course planning, policy development, funding requests, and University and department decision-making.

Are you Spanish, Hispanic, or LatinX?",Choose one or more races that apply to you:,What is your gender identity?,What is the highest degree or level of education completed by a parent?,Choose your current year in college:,Are you a transfer student?,Which policy area did you focus on?,"Breakout Rooms: 
Responses to the following questions will help First-Year Experience and the POLS department to continue to improve students' experience in this element of the Town Hall Meeting. Please be honest in your responses to guide the changes we may make for future semesters.

Describe what you learned through your participation in the Breakout Room in terms of the following statements: - I have ideas that are worth sharing.","Breakout Rooms: 
Responses to the following questions will help First-Year Experience and the POLS department to continue to improve students' experience in this element of the Town Hall Meeting. Please be honest in your responses to guide the changes we may make for future semesters.

Describe what you learned through your participation in the Breakout Room in terms of the following statements: - Other people are interested in my ideas.","Breakout Rooms: 
Responses to the following questions will help First-Year Experience and the POLS department to continue to improve students' experience in this element of the Town Hall Meeting. Please be honest in your responses to guide the changes we may make for future semesters.

Describe what you learned through your participation in the Breakout Room in terms of the following statements: - I can improve my policy topic solution now that I have more information.","Breakout Rooms: 
Responses to the following questions will help First-Year Experience and the POLS department to continue to improve students' experience in this element of the Town Hall Meeting. Please be honest in your responses to guide the changes we may make for future semesters.

Describe what you learned through your participation in the Breakout Room in terms of the following statements: - I learned a lot about my policy topic this semester.","Breakout Rooms: 
Responses to the following questions will help First-Year Experience and the POLS department to continue to improve students' experience in this element of the Town Hall Meeting. Please be honest in your responses to guide the changes we may make for future semesters.

Describe what you learned through your participation in the Breakout Room in terms of the following statements: - I can talk about my research with expertise.","Breakout Rooms: 
Responses to the following questions will help First-Year Experience and the POLS department to continue to improve students' experience in this element of the Town Hall Meeting. Please be honest in your responses to guide the changes we may make for future semesters.

Describe what you learned through your participation in the Breakout Room in terms of the following statements: - I want to learn more about my policy topic.","Breakout Rooms: 
Responses to the following questions will help First-Year Experience and the POLS department to continue to improve students' experience in this element of the Town Hall Meeting. Please be honest in your responses to guide the changes we may make for future semesters.

Describe what you learned through your participation in the Breakout Room in terms of the following statements: - I can talk to experts about my policy topic with confidence.","If you learned anything through your participation in the Breakout Rooms that is not listed above, please list it below.",Describe your experience in the Breakout Room in terms of the following statements: - The POLS 155 assignments prepared me to discuss my policy topic with others in the Breakout Room.,Describe your experience in the Breakout Room in terms of the following statements: - I felt prepared to participate in the Breakout Session after attending the practice session in class the week before the event.,Describe your experience in the Breakout Room in terms of the following statements: - All participants had the opportunity to participate.,Describe your experience in the Breakout Room in terms of the following statements: - My Breakout Room experience was a discussion rather than a presentation.,Describe your experience in the Breakout Room in terms of the following statements: - I was encouraged to discuss my position and research with my peers.,Describe your experience in the Breakout Room in terms of the following statements: - The consultants contributed effectively to the conversation.,Describe your experience in the Breakout Room in terms of the following statements: - The moderators effectively balanced the discussion between the students’ ideas and the consultant’s expertise.,Describe what you learned through your participation in the Closing Conversations in terms of the following statements: - I am a valued member of the city of Chico community.,Describe what you learned through your participation in the Closing Conversations in terms of the following statements: - Other people want me to be involved in my community.,Describe what you learned through your participation in the Closing Conversations in terms of the following statements: - I was able to talk to peers who researched different topics.,Describe what you learned through your participation in the Closing Conversations in terms of the following statements: - I had the opportunity to talk to at least one consultant from a different Breakout Room.,Describe what you learned through your participation in the Closing Conversations in terms of the following statements: - I had the opportunity to reflect on what happened in the Breakout Room with another participant.,Describe what you learned through your participation in the Closing Conversations in terms of the following statements: - I learned something new by participating in the Closing Conversations that I didn’t know before.,Describe what you learned through your participation in the Closing Conversations in terms of the following statements: - It was meaningful for me to have th eopportunity to interact with participants from other topics and breakout rooms.,"If you learned anything through your participation in the Closing Conversations that is not listed above, please list it below.","Your overall experience participating in Chico State's Town Hall Meeting: 
Responses to the following questions will help First-Year Experience and the POLS department to better understand the overall impact for students in terms of their learning and their identity as a successful college student after participating in this event. 

Describe your experience at Town Hall Meeting in terms of the following statement: I feel an increased connection to Chico State and the larger Chico community. - In preparation for the Town Hall Meeting event","Your overall experience participating in Chico State's Town Hall Meeting: 
Responses to the following questions will help First-Year Experience and the POLS department to better understand the overall impact for students in terms of their learning and their identity as a successful college student after participating in this event. 

Describe your experience at Town Hall Meeting in terms of the following statement: I feel an increased connection to Chico State and the larger Chico community. - In participating in the Town Hall Meeting event",Describe your experience at Town Hall Meeting in terms of the following statement: My confidence in my academic ability increased. - In preparation for the Town Hall Meeting event,Describe your experience at Town Hall Meeting in terms of the following statement: My confidence in my academic ability increased. - In participating in the Town Hall Meeting event,Describe your experience at Town Hall Meeting in terms of the following statement: I feel more confident in my ability to create change in my community. - In preparation for the Town Hall Meeting event,Describe your experience at Town Hall Meeting in terms of the following statement: I feel more confident in my ability to create change in my community. - In participating in the Town Hall Meeting event,Would you recommend the Town Hall Meeting next semester to others?,How was the Town Hall Meeting event a meaningful experience for you as a Chico State student and as a member of the wider Chico community?,Describe your experience participating in the event as if you were talking to a friend.
4/14/2025 14:19,4/14/2025 14:21,IP Address,209.184.138.108,100,99,TRUE,4/14/2025 14:21,R_5DKdmkrqVZEKn6h,,,,,38.5092,-121.4956,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",11958558,11958558,None of these,White,Woman,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",Second Year,No,Gun Safety/Violence Policy,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,Agree,No,,
4/14/2025 14:19,4/14/2025 14:22,IP Address,73.185.84.103,100,200,TRUE,4/14/2025 14:22,R_6V3K5kQl4HVdF4T,,,,,39.8068,-121.867,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",12596013,12596013,None of these,"Asian American,White",Man,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",Second Year,Yes,Education Policy,Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Agree,Strongly Agree,,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Disagree,Agree,,Disagree,Agree,Agree,Agree,Agree,Agree,Yes,,
4/14/2025 14:18,4/14/2025 14:22,IP Address,104.28.123.166,100,262,TRUE,4/14/2025 14:22,R_1gLhQDpMt5Ns0bn,,,,,38.6226,-121.3885,anonymous,EN,,12338158,12338158,None of these,Black or Afircan American,Woman,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",First Year,No,Criminal Justice Policy,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,Agree,Yes,I just felt like I met a lot of good people ,Very interesting and helps you understand different or similar perspectives 
4/14/2025 14:19,4/14/2025 14:22,IP Address,76.114.59.198,100,196,TRUE,4/14/2025 14:22,R_17tBsBvSOPUKFYR,,,,,39.7272,-121.8129,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",11805431,11805431,Yes,White,Man,1 or more years of college credit,Second Year,No,Education Policy,Agree,Agree,Strongly Agree,Disagree,Disagree,Agree,Disagree,,Agree,Agree,Disagree,Agree,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Yes,"Help me connect with more of the community around
 E ","Was a little hectic but was controlled, a lot of information will come at you as well"
4/14/2025 14:19,4/14/2025 14:23,IP Address,73.220.188.178,100,253,TRUE,4/14/2025 14:23,R_5dGSh6BuSphH9jb,,,,,39.8068,-121.867,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",11957388,11957388,None of these,White,Man,"Doctorate degree (PhD, EdD)",Second Year,No,Climate/Environmental Policy,Agree,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,I didn’t have anyone else in my room with a remotely similar topic. Learned very little.,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,No,It showed me what other students think are significant issues. ,It was mostly two people arguing about their topic and everyone else watching. 
4/14/2025 14:20,4/14/2025 14:24,IP Address,144.91.209.178,100,207,TRUE,4/14/2025 14:24,R_7siaado2B3YWQQZ,,,,,34.0544,-118.244,anonymous,EN,,11853323,11853323,Yes,White,Woman,1 or more years of college credit,Second Year,No,Education Policy,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,Strongly Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,Agree,Yes,,
4/14/2025 14:19,4/14/2025 14:25,IP Address,73.185.87.79,100,317,TRUE,4/14/2025 14:25,R_1HwguU31aDK7Q4n,,,,,39.8068,-121.867,anonymous,EN,,11820823,11820823,None of these,White,Man,"Bachelor's degree (BA, BS)",Second Year,No,Climate/Environmental Policy,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,Agree,Yes,It was a great place to be able to talk about important issues with other students.,"I was able to have great conversations with some of the other students in my breakout room, and I felt it was very informative"
4/14/2025 14:19,4/14/2025 14:25,IP Address,132.241.174.82,100,341,TRUE,4/14/2025 14:25,R_36ajZDRi8aRb51x,,,,,39.7458,-121.8444,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",12439766,12439766,None of these,White,Woman,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",First Year,No,Climate/Environmental Policy,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,A lot of the questions seemed repetitive. I was supposed to learn new information by conversing with others but I felt like the breakout rooms gave me enough feedback and it was very chaotic in the BMU.,Agree,Agree,Agree,Agree,Agree,Agree,Yes,"After discussing in our breakout sessions, I realized how many topics were focused around community engagement, which I hadn't thought of as being very effective previously. ",
4/14/2025 14:18,4/14/2025 14:25,IP Address,174.194.194.108,100,418,TRUE,4/14/2025 14:25,R_6DZkkMgbgmIH1BG,,,,,37.6403,-122.0667,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",12381916,12381916,None of these,White,Woman,less than 1 year of college credit,First Year,No,Climate/Environmental Policy,Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Agree,,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Yes,"I was able to apply my passions of environmental equity and restoration, and see how it affects the chico area",It was great! It gave us the ability to share our ideas in a setting where everyone is there to listen. My input felt appreciated and everyone had very interesting comments or things to add on. 
4/14/2025 14:22,4/14/2025 14:25,IP Address,132.241.174.48,100,216,TRUE,4/14/2025 14:25,R_6R1G8394XscFZ03,,,,,39.7458,-121.8444,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",12307335,12307335,Yes,I would prefer not to answer,Woman,less than 1 year of college credit,Third Year,Yes,Food/Agriculture Policy,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Yes,,
4/14/2025 14:25,4/14/2025 14:27,IP Address,132.241.174.80,100,129,TRUE,4/14/2025 14:27,R_5XsiN1Cdh8Qj6NP,,,,,39.7458,-121.8444,anonymous,EN,,11831522,11831522,None of these,White,Woman,1 or more years of college credit,Second Year,No,Infrastructure Policy,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Yes,,
4/14/2025 14:23,4/14/2025 14:27,IP Address,132.241.174.205,100,219,TRUE,4/14/2025 14:27,R_7HUzOe3vUcZsim5,,,,,39.7458,-121.8444,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",12458278,12458278,None of these,"American Indian or Alaska Native,White",Man,less than 1 year of college credit,First Year,No,Gun Safety/Violence Policy,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,My topic was not super relative to my particular group. So we did not really talk about my topic. ,Agree,Disagree,Disagree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Disagree,Strongly Disagree,Disagree,Disagree,,Agree,Agree,Agree,Agree,Agree,Agree,Yes,It brought me closer to the community and the other POLS classes. You could tell the involvement and commitment that was put into planning. ,It was a fun expierience that helps you understand your topic better and create relationships with others in your same policy area. 
4/14/2025 14:19,4/14/2025 14:27,IP Address,132.241.174.111,100,485,TRUE,4/14/2025 14:27,R_72EMUxyH700eINM,,,,,39.7458,-121.8444,anonymous,EN,,11822214,11822214,None of these,White,Man,1 or more years of college credit,Second Year,No,Climate/Environmental Policy,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Disagree,,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,,Agree,Agree,Agree,Strongly Agree,Disagree,Agree,Yes,I got to connect to other students that i've never met before and talk about similar issues going on in the world and at Chico State. ,I didn't think that I would participate as nearly as much as I did. It was easy and fun to hear other people's topics and to discuss mine with them. 
4/14/2025 14:24,4/14/2025 14:27,IP Address,132.241.174.188,100,205,TRUE,4/14/2025 14:27,R_55Lbh7ejx6beAXW,,,,,39.7458,-121.8444,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",11844327,11844327,Yes,,Man,"Associates degree (AA, AS)",Fifth Year or higher,Yes,Infrastructure Policy,Agree,Disagree,Agree,Strongly Agree,Strongly Disagree,Disagree,Agree,,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,Agree,No,"For me, I feel that the THM opened up my perspective to a variety of issues within the local area that I had not considered before.","Overall, the experience was fairly easy with much of the work coming from the interview process. With this, the Town Hall Meeting itself was an enjoyable experience that was not too difficult."
4/14/2025 14:20,4/14/2025 14:28,IP Address,132.241.174.80,100,486,TRUE,4/14/2025 14:28,R_1pL005ZwfyCbc7b,,,,,39.7458,-121.8444,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",12084229,12084229,None of these,White,Woman,"Associates degree (AA, AS)",Fourth Year,Yes,Education Policy,Strongly Agree,Agree,Agree,,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Disagree,Agree,,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Yes,It was an interesting concept. ,I wish everyone had talked about their topic and shared what they were passionate. I felt like the closing session in the bmu didn’t make sense and was a big of a waste of time. Also loved the snacks 
4/14/2025 14:27,4/14/2025 14:28,IP Address,132.241.174.11,100,90,TRUE,4/14/2025 14:28,R_67hz2lZ4GjHVWrn,,,,,39.7458,-121.8444,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",11929217,11929217,Yes,White,Woman,"high school diploma, GED, or alternative credential",Second Year,No,Healthcare Policy,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Agree,Agree,Agree,Agree,Agree,,Yes,,
4/14/2025 14:24,4/14/2025 14:29,IP Address,132.241.174.130,100,301,TRUE,4/14/2025 14:29,R_3itelgWC0pRQA77,,,,,39.7458,-121.8444,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",11787777,11787777,None of these,White,Woman,"Professional degree beyond a bachelor's degree (MD, DDS, DVM, LLB, JD)",Second Year,No,Climate/Environmental Policy,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,Agree,Yes,It was really cool to hear from peers of mine about similar topic areas and really hear their passions for our community and environment that surrounds us. On top of that being able to be apart of a larger discussion was fun for me and interesting to engage in. ,"I was really nervous going into it, but found that all the other students were in the same boat as me. You get to discuss topics that you and your peers chose, because they interest you, and get to talk to local professionals who are experts in that exact area. It is so satisfying to be apart of a larger conversation about things that effect the world outside of college. "
4/14/2025 14:20,4/14/2025 14:31,IP Address,132.241.174.30,100,650,TRUE,4/14/2025 14:31,R_7hxLsJTclkxslxH,,,,,39.7458,-121.8444,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",12357606,12357606,None of these,White,Woman,"Associates degree (AA, AS)",Third Year,Yes,Education Policy,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Yes,i was able to understand people were passionate about the same topic as i am and got to see their views on the same policy as me. ,"i had a good time at the event. it was difficult to start a conversation as i was nervous but once the smaller breakout groups formed, i felt more confident "
4/14/2025 14:25,4/14/2025 14:31,IP Address,54.193.193.191,100,398,TRUE,4/14/2025 14:31,R_3vdDF9wASpPPPsY,,,,,37.3388,-121.8916,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",11795915,11795915,None of these,White,Man,"Associates degree (AA, AS)",Second Year,No,Climate/Environmental Policy,Disagree,Agree,Agree,Agree,Agree,Disagree,Disagree,,Agree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,,Disagree,Disagree,Agree,Disagree,Disagree,Disagree,No,It honestly was not meaningful to me. I was just there so I could pass the class and didn't even get that much time to talk about my policy.,"I would not recommend it but it's something you have to do to pass the class. It was boring, stress inducing, and very hot inside the classroom. The groups were way to big leaving no time for everyone to have meaningful discussions with each other."
4/14/2025 14:30,4/14/2025 14:32,IP Address,132.241.174.113,100,135,TRUE,4/14/2025 14:32,R_5FkUGcRs1cWRwte,,,,,39.7458,-121.8444,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",11876801,11876801,None of these,Black or Afircan American,Woman,"high school diploma, GED, or alternative credential",Second Year,No,Healthcare Policy,Strongly Agree,Disagree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,,Strongly Agree,Disagree,Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Disagree,Agree,Agree,Agree,Strongly Disagree,Disagree,Disagree,,Agree,Agree,Disagree,Agree,Agree,Agree,No,,
4/14/2025 14:18,4/14/2025 14:34,IP Address,132.241.174.226,100,943,TRUE,4/14/2025 14:34,R_7QrxltfyCksFR8x,,,,,39.7458,-121.8444,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",12437153,12437153,Yes,White,Woman,"Doctorate degree (PhD, EdD)",Second Year,Yes,Education Policy,Strongly Agree,Agree,Disagree,Agree,Agree,Disagree,Strongly Agree,"I really enjoyed the smaller break out rooms. I feel like I had more of a voice, and we were able to talk to each other more than in the larger group. I do feel like the experts tended to focus on a few students' policies (I get that they aren't specialized in everything, but I tried to discuss my policy and didn't really learn anything new from these talks, just info I already read about).",Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Agree,"I thought that the closing conversations could've been done better. The tables were very small and could only hold 4-ish people comfortably, and with 400+ people, there just wasn't enough room. I feel like the questions we were supposed to answer were discussed in the breakout groups, so I didn't really see the point in us going to the BMU afterwards. I also feel like we could have met groups that are currently advocating for change in our policy areas in order to help us transition to THM #4 and actions we can take to solve our policy problems. I did like the free food though :)",Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Yes,I really liked the practice town hall. It made the real thing less intimidating and allowed me to talk about my policy beforehand and smooth out the key points I wanted to discuss. ,"It was fine. I liked how higher ed and k-12 were separated into different rooms. I feel like the conversation was good in the breakout rooms, I just wish the expert talked to me more about my policy (but I get that they are specialized and aren't experts in everything related to education). I really liked that the closing conversation had hot chocolate and cookies (it made it totally worth it). The tables were really small, so I went to the side table, met up with my roommate and a girl from out previous discussion and went over the questions on the back. The closing conversation in the BMU was kinda chaotic, but over all I did like that we all met up at the end of the event. It made it clear in my mind that the event was close to being done. "
4/14/2025 14:18,4/14/2025 14:34,IP Address,132.241.174.76,100,979,TRUE,4/14/2025 14:34,R_5o7gRSciIb0WjPr,,,,,39.7458,-121.8444,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",12208028,12208028,None of these,"Asian American,White",Man,"high school diploma, GED, or alternative credential",Third Year,Yes,Technology Policy,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,Agree,Yes,,
4/14/2025 14:28,4/14/2025 14:35,IP Address,132.241.174.39,100,404,TRUE,4/14/2025 14:35,R_3Tvms5CBuZmuc5e,,,,,39.7458,-121.8444,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",12326328,12326328,None of these,White,Woman,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",First Year,No,Education Policy,Agree,Agree,Agree,Agree,Disagree,Strongly Agree,Disagree,,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,,Disagree,Disagree,Disagree,Disagree,Agree,Agree,No,,
4/14/2025 14:30,4/14/2025 14:36,IP Address,132.241.174.135,100,327,TRUE,4/14/2025 14:36,R_1VHG5QOvmQOHqDX,,,,,39.7458,-121.8444,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",10625512,10625512,Yes,White,Man,no high school diploma,,No,Technology Policy,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,Agree,Yes,Gave me the experience to see how I would be able to execute issues i am passionate about ,I was able to study a topic I care about. Researched it and write about it. Then did preparation for me to speak about this topic to other students and professionals. This gave me a cool experience to see how this would actually happen in my community for advocating change. 
4/14/2025 14:39,4/14/2025 14:43,IP Address,172.56.170.190,100,229,TRUE,4/14/2025 14:43,R_1qBEILavbFpBQ6K,,,,,38.5569,-121.3627,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",12327615,12327615,Yes,White,Man,1 or more years of college credit,First Year,No,Climate/Environmental Policy,Agree,Agree,Agree,Agree,Agree,Agree,Agree,I have more knowledge about my policy.,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,Agree,Yes,My alternate was good ,.
4/14/2025 14:39,4/14/2025 14:45,IP Address,76.114.59.61,100,402,TRUE,4/14/2025 14:45,R_3prjFzAnd0YC3Y5,,,,,39.7458,-121.8444,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",11880246,11880246,None of these,White,Woman,"Bachelor's degree (BA, BS)",Second Year,No,Drugs/Alcohol Policy,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Yes,It allowed me to share my research and personal insights to my peers. As well as talking with the consultants to better my course of action. This interaction between both my peers and professionals has made this experience very meaningful.,It was refreshing to talk to my peers with no fear of judgment and the support of the consultants who were a wealth of knowledge. Think of it as a group conversation rather than a business meeting. 
4/14/2025 14:37,4/14/2025 14:45,IP Address,132.241.174.74,100,507,TRUE,4/14/2025 14:45,R_51aZDQILnpAfJRv,,,,,39.7458,-121.8444,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",12549811,12549811,Yes,,Man,"Bachelor's degree (BA, BS)",Third Year,Yes,Immigration Policy,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,,Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Agree,Agree,Strongly Disagree,Disagree,Agree,,Strongly Disagree,Strongly Disagree,Agree,Agree,Strongly Disagree,Strongly Disagree,No,,
